@relation testeZeroA

@attribute hu0 numeric
@attribute hu1 numeric
@attribute hu2 numeric
@attribute hu3 numeric
@attribute hu4 numeric
@attribute hu5 numeric
@attribute hu6 numeric
@attribute shp0 numeric
@attribute shp1 numeric
@attribute groups {ZERO,SETE,TRES,QUATRO,NOVE,SEIS,OITO,DEZ,UM,CINCO,DOIS,ONZE}
@attribute label {I,Aviao,Adulto,O,Casa,P,Pedra,E,DOIS,Verbo,Identidade,L,W,QUATRO,Junto,Y,U,UM,C,T,N,V,Lei,S,D,A,B,Gasolina,Palavra,Pequeno,G,SETE,F,X,CINCO,America,NOVE,Q,M,R}


@data
0.206519,0.00891931,0.00222934,0.00051905,4.85878e-07,4.85615e-05,-2.75082e-07,1,4,?,?
0.205028,0.00864758,0.00217976,0.000540114,5.37049e-07,5.0115e-05,-2.34582e-07,1,3,?,?
0.204729,0.00871584,0.00214506,0.000561354,5.78714e-07,5.23973e-05,-2.11037e-07,1,4,?,?
0.205541,0.00882247,0.00217928,0.000543237,5.40295e-07,5.09156e-05,-2.39681e-07,1,3,?,?
0.205795,0.00893815,0.00214605,0.000530708,5.14608e-07,5.00742e-05,-2.36555e-07,1,4,?,?
0.204353,0.00885096,0.00202517,0.00055028,5.54669e-07,5.17383e-05,-1.72614e-07,1,4,?,?
0.202116,0.00890207,0.00174929,0.00059111,5.99158e-07,5.41712e-05,-4.80537e-08,1,4,?,?
0.202425,0.00913606,0.00165513,0.000564414,5.43839e-07,5.19377e-05,-4.28074e-08,1,4,?,?
0.202282,0.00924862,0.00155671,0.000520458,4.67089e-07,4.77875e-05,-3.59626e-08,1,4,?,?
0.201613,0.00917958,0.00145127,0.000461668,3.76997e-07,4.16085e-05,-2.60117e-08,1,4,?,?
0.202449,0.00969187,0.00138647,0.000434312,3.36316e-07,4.00729e-05,-2.18034e-08,1,4,?,?
0.199819,0.00902401,0.00113053,0.000357321,2.26326e-07,3.14931e-05,-1.8808e-08,1,4,?,?
0.199582,0.00897828,0.00108958,0.000343044,2.08937e-07,3.00548e-05,-1.81877e-08,1,3,?,?
0.199596,0.00911688,0.000996655,0.000315919,1.76528e-07,2.77333e-05,-1.62044e-08,1,4,?,?
0.199158,0.00915026,0.000906699,0.000283789,1.43359e-07,2.47464e-05,-1.30791e-08,1,3,?,?
0.199064,0.00917927,0.000845176,0.000264523,1.24455e-07,2.30318e-05,-1.24397e-08,1,3,?,?
0.198559,0.00899584,0.00084296,0.000251066,1.15021e-07,2.13866e-05,-1.05179e-08,1,3,?,?
0.19822,0.00890027,0.000828972,0.00024019,1.06801e-07,2.01061e-05,-8.96931e-09,1,4,?,?
0.197771,0.00881933,0.00078741,0.000223918,9.37e-08,1.84443e-05,-7.78557e-09,1,3,?,?
0.197452,0.00870774,0.000775886,0.000210962,8.51019e-08,1.70052e-05,-6.508e-09,1,3,?,?
0.197069,0.00852158,0.000820112,0.000222057,9.45504e-08,1.7756e-05,-6.3219e-09,1,4,?,?
0.196782,0.00830538,0.000868364,0.000231997,1.03907e-07,1.83708e-05,-6.80592e-09,1,3,?,?
0.196316,0.00813163,0.000912014,0.000241099,1.12896e-07,1.89615e-05,-6.01116e-09,1,3,?,?
0.19605,0.00788217,0.00098673,0.000264192,1.34692e-07,2.06834e-05,-7.30051e-09,1,3,?,?
0.196122,0.00787867,0.00100438,0.000269424,1.39963e-07,2.11413e-05,-7.29645e-09,1,3,?,?
0.195915,0.00780497,0.000997971,0.000266415,1.37171e-07,2.07985e-05,-7.42568e-09,1,3,?,?
0.19639,0.00791759,0.00102016,0.000274312,1.44894e-07,2.16613e-05,-7.94037e-09,1,3,?,?
0.196262,0.00791026,0.00101564,0.000271489,1.42375e-07,2.13382e-05,-7.27277e-09,1,3,?,?
0.196187,0.00785476,0.00102262,0.0002744,1.4515e-07,2.14592e-05,-7.74412e-09,1,3,?,?
0.196298,0.00781912,0.00106355,0.000286973,1.58304e-07,2.25674e-05,-8.64993e-09,1,3,?,?
0.196272,0.00778543,0.00106449,0.000283568,1.55574e-07,2.22038e-05,-8.31592e-09,1,3,?,?
0.196312,0.00778544,0.00107616,0.000288538,1.60563e-07,2.26417e-05,-8.41942e-09,1,3,?,?
0.19636,0.00776012,0.00108698,0.000287938,1.60873e-07,2.24861e-05,-8.29671e-09,1,3,?,?
0.195921,0.00764925,0.00109353,0.000291034,1.6401e-07,2.25948e-05,-7.56011e-09,1,3,?,?
0.19587,0.00751904,0.00113983,0.000301968,1.76965e-07,2.33602e-05,-8.27678e-09,1,3,?,?
0.195665,0.00748851,0.00111578,0.000293873,1.68101e-07,2.26224e-05,-7.72796e-09,1,4,?,?
0.195824,0.0075763,0.00110614,0.000292125,1.65896e-07,2.25902e-05,-7.29624e-09,1,4,?,?
0.195866,0.0075679,0.0011142,0.000296982,1.70653e-07,2.30114e-05,-7.88645e-09,1,4,?,?
0.196255,0.00769952,0.00109848,0.000291633,1.64855e-07,2.26803e-05,-8.29493e-09,1,4,?,?
0.195973,0.00765145,0.00108305,0.00028418,1.5749e-07,2.19453e-05,-7.27438e-09,1,4,?,?
0.195838,0.00756677,0.00109621,0.000286448,1.60345e-07,2.19768e-05,-7.39564e-09,1,4,?,?
0.19584,0.00752992,0.00111119,0.000287885,1.6267e-07,2.20487e-05,-7.11417e-09,1,4,?,?
0.195914,0.00752522,0.00113399,0.000293979,1.69562e-07,2.26175e-05,-7.72501e-09,1,4,?,?
0.195961,0.00737697,0.00121762,0.00031561,1.95448e-07,2.42264e-05,-8.91171e-09,1,3,?,?
0.195199,0.00700433,0.00130748,0.000337771,2.24322e-07,2.56163e-05,-8.05489e-09,1,3,?,?
0.19525,0.006753,0.00143604,0.000369999,2.69495e-07,2.79559e-05,-1.05495e-08,1,4,?,?
0.195018,0.00644997,0.00154447,0.000392165,3.04942e-07,2.92283e-05,-1.26826e-08,1,3,?,?
0.195405,0.00634892,0.00169275,0.000434827,3.7273e-07,3.26839e-05,-1.55461e-08,1,4,?,?
0.195399,0.00617366,0.00176359,0.000453018,4.04531e-07,3.37668e-05,-1.77988e-08,1,4,?,?
0.195362,0.00607964,0.00180606,0.00046171,4.21247e-07,3.42506e-05,-1.76957e-08,1,4,?,?
0.195441,0.00599459,0.00186623,0.000472909,4.4385e-07,3.50375e-05,-1.93689e-08,1,4,?,?
0.195448,0.00595425,0.00189794,0.000484304,4.63929e-07,3.58613e-05,-1.90544e-08,1,4,?,?
0.195559,0.00589087,0.00194466,0.00049204,4.80871e-07,3.63461e-05,-2.04993e-08,1,4,?,?
0.195419,0.00573678,0.00199519,0.000500308,4.99367e-07,3.66872e-05,-2.21792e-08,1,4,?,?
0.194873,0.00563712,0.00195181,0.00048214,4.67402e-07,3.48671e-05,-1.70577e-08,1,4,?,?
0.194063,0.00558703,0.00183323,0.000436366,3.90164e-07,3.10132e-05,-9.78599e-09,1,4,?,?
0.19222,0.00519158,0.00168471,0.000380342,3.04409e-07,2.57271e-05,-5.32025e-09,1,3,?,?
0.192479,0.0051903,0.00175962,0.000402027,3.38088e-07,2.75963e-05,-5.76601e-09,1,4,?,?
0.193453,0.00545273,0.00182496,0.000419402,3.66727e-07,2.99102e-05,-1.19268e-08,1,2,?,?
0.192872,0.00554812,0.00164734,0.00038759,3.09024e-07,2.81548e-05,-2.05337e-08,1,2,?,?
0.192659,0.00550171,0.0016291,0.00038306,3.01831e-07,2.77681e-05,-2.16209e-08,1,2,?,?
0.192729,0.00541809,0.00166998,0.000394637,3.19482e-07,2.84567e-05,-2.38266e-08,1,2,?,?
0.192748,0.00548237,0.00163835,0.000393622,3.1515e-07,2.85434e-05,-2.44642e-08,1,2,?,?
0.194994,0.00602213,0.00184288,0.000439613,3.94897e-07,3.34471e-05,-2.50235e-08,1,2,?,?
0.196615,0.00590039,0.00220449,0.000532823,5.77378e-07,3.97117e-05,-1.01918e-08,1,3,?,?
0.194581,0.00516088,0.00214409,0.000512958,5.37927e-07,3.57147e-05,-5.30376e-09,1,3,?,?
0.194852,0.00527627,0.0021353,0.000515891,5.4142e-07,3.6321e-05,-6.57146e-09,1,3,?,?
0.196914,0.00581663,0.00230085,0.000562306,6.39574e-07,4.17032e-05,-5.00776e-09,1,3,?,?
0.198891,0.00610391,0.00256268,0.000629428,7.9936e-07,4.76792e-05,8.27352e-09,1,3,?,?
0.199281,0.00591856,0.00268853,0.000666271,8.91544e-07,4.9611e-05,1.82561e-08,1,4,?,?
0.19875,0.0056734,0.0026868,0.000668215,8.95099e-07,4.87904e-05,2.11588e-08,1,3,?,?
0.19899,0.00557853,0.00275696,0.000685308,9.41739e-07,4.97791e-05,2.15518e-08,1,3,?,?
0.198623,0.00546419,0.00273164,0.000671021,9.08243e-07,4.82403e-05,2.07148e-08,1,3,?,?
0.198753,0.0055092,0.00273741,0.000675459,9.18222e-07,4.87504e-05,2.16817e-08,1,3,?,?
0.198783,0.00545485,0.00275561,0.000681641,9.33912e-07,4.90998e-05,2.33574e-08,1,3,?,?
0.200045,0.00576181,0.00288651,0.000711602,1.01955e-06,5.29002e-05,2.53333e-08,1,3,?,?
0.200606,0.00619674,0.00283163,0.000701584,9.88832e-07,5.41906e-05,8.23002e-09,1,3,?,?
0.197829,0.00583335,0.00247451,0.000592191,7.1686e-07,4.43639e-05,-2.69399e-09,1,3,?,?
0.195663,0.0057009,0.00219482,0.00048838,5.05631e-07,3.59386e-05,-1.78501e-09,1,3,?,?
0.191174,0.00485639,0.00171506,0.00036097,2.83997e-07,2.41206e-05,-3.56579e-09,1,2,?,?
0.189967,0.0046176,0.00159065,0.000333095,2.4244e-07,2.1507e-05,-3.04958e-09,1,3,?,?
0.18941,0.00445289,0.00157717,0.000319936,2.27266e-07,2.02045e-05,3.64766e-10,1,2,?,?
0.189649,0.00436136,0.00167229,0.000334156,2.49761e-07,2.08666e-05,4.0352e-09,1,3,?,?
0.189593,0.00428936,0.00168467,0.000331548,2.47754e-07,2.05557e-05,3.94047e-09,1,3,?,?
0.188811,0.00418961,0.00159294,0.000311377,2.19275e-07,1.89568e-05,2.97212e-09,1,3,?,?
0.188377,0.00426486,0.00151202,0.00028041,1.82486e-07,1.68109e-05,6.05835e-09,1,3,?,?
0.188394,0.00426342,0.00153645,0.000266308,1.69805e-07,1.55543e-05,1.35917e-08,1,4,?,?
0.187195,0.00381527,0.00149864,0.000251166,1.53192e-07,1.35001e-05,1.66662e-08,1,4,?,?
0.186282,0.00365608,0.00140539,0.000227465,1.27568e-07,1.15885e-05,1.63257e-08,1,4,?,?
0.186569,0.00381929,0.00136844,0.000219867,1.19436e-07,1.1071e-05,1.67247e-08,1,4,?,?
0.186837,0.0039112,0.00137391,0.000220717,1.20403e-07,1.12062e-05,1.66156e-08,1,4,?,?
0.190631,0.00487413,0.0016549,0.000318663,2.30753e-07,2.01137e-05,1.74365e-08,1,4,?,?
0.192317,0.00494017,0.00189786,0.000413429,3.66202e-07,2.82657e-05,2.71402e-09,1,3,?,?
0.193843,0.00494194,0.0021285,0.000485931,4.939e-07,3.37938e-05,-1.70845e-08,1,3,?,?
0.19491,0.00513737,0.00222358,0.000512303,5.45754e-07,3.65476e-05,-3.35491e-08,1,3,?,?
0.194697,0.005049,0.00218816,0.000515694,5.46309e-07,3.64711e-05,-4.04821e-08,1,3,?,?
0.195471,0.00530143,0.00222354,0.000537839,5.86337e-07,3.8939e-05,-4.6354e-08,1,3,?,?
0.195914,0.00544068,0.0022397,0.000552522,6.12619e-07,4.05071e-05,-4.97615e-08,1,3,?,?
0.196706,0.00562858,0.00231359,0.00057605,6.62439e-07,4.30485e-05,-5.85009e-08,1,3,?,?
0.197163,0.00565073,0.00238998,0.000601149,7.17313e-07,4.51256e-05,-6.83327e-08,1,3,?,?
0.198871,0.00602398,0.00255318,0.000649579,8.31947e-07,5.04109e-05,-8.7566e-08,1,2,?,?
0.199294,0.00633009,0.00248249,0.000670276,8.60087e-07,5.3299e-05,-8.83911e-08,1,2,?,?
0.198983,0.00639362,0.0024035,0.000657046,8.21872e-07,5.2424e-05,-7.92832e-08,1,3,?,?
0.198989,0.00649084,0.00236425,0.000647287,7.97378e-07,5.19304e-05,-7.32977e-08,1,3,?,?
0.198996,0.00658145,0.00232527,0.000633435,7.65936e-07,5.10225e-05,-6.58179e-08,1,3,?,?
0.198531,0.00656812,0.00224362,0.000614775,7.19701e-07,4.92474e-05,-5.78184e-08,1,3,?,?
0.197771,0.00626579,0.00224418,0.000579816,6.59217e-07,4.53442e-05,-5.3683e-08,1,2,?,?
0.196339,0.00579527,0.00219139,0.000520424,5.54233e-07,3.90222e-05,-4.13224e-08,1,3,?,?
0.195942,0.00549302,0.00223512,0.000493826,5.17736e-07,3.58471e-05,-3.34021e-08,1,4,?,?
0.194572,0.00509556,0.00215918,0.000462274,4.61235e-07,3.20234e-05,-2.36813e-08,1,3,?,?
0.194977,0.0051359,0.00220497,0.000467427,4.74105e-07,3.22643e-05,-2.0276e-08,1,3,?,?
0.195108,0.00508849,0.00224679,0.000471767,4.85434e-07,3.23264e-05,-1.6244e-08,1,3,?,?
0.194599,0.00494877,0.00222314,0.000460911,4.6646e-07,3.0906e-05,-9.70766e-09,1,4,?,?
0.194679,0.00499047,0.00221712,0.000448923,4.47864e-07,2.97789e-05,-2.47934e-09,1,4,?,?
0.194069,0.00492847,0.00213217,0.000402463,3.72801e-07,2.61591e-05,3.9163e-09,1,3,?,?
0.193351,0.00478949,0.00203488,0.000361325,3.09706e-07,2.23711e-05,8.59362e-09,1,4,?,?
0.193713,0.0050574,0.00196355,0.000366683,3.10983e-07,2.30762e-05,9.90832e-09,1,4,?,?
0.19444,0.00546164,0.00189049,0.000366617,3.05059e-07,2.3529e-05,9.74576e-09,1,4,?,?
0.195306,0.00576834,0.00187959,0.000366973,3.04571e-07,2.3912e-05,1.11939e-08,1,4,?,?
0.195564,0.00587087,0.00188227,0.00037013,3.0875e-07,2.43087e-05,1.08199e-08,1,4,?,?
0.196301,0.00628116,0.00182667,0.000358076,2.89385e-07,2.41098e-05,1.10587e-08,1,4,?,?
0.196587,0.00645165,0.00178922,0.000367071,2.97264e-07,2.49639e-05,1.13345e-08,1,4,?,?
0.196517,0.00634258,0.00182296,0.0003724,3.06599e-07,2.51065e-05,1.20034e-08,1,4,?,?
0.196491,0.00629294,0.00181543,0.000366004,2.98088e-07,2.43872e-05,1.23625e-08,1,4,?,?
0.196946,0.0064498,0.00182346,0.000367279,3.00289e-07,2.47483e-05,1.29366e-08,1,4,?,?
0.196886,0.00646346,0.00181812,0.000369364,3.02415e-07,2.49286e-05,1.28248e-08,1,4,?,?
0.196907,0.00643204,0.00185227,0.000372497,3.09036e-07,2.50539e-05,1.52373e-08,1,4,?,?
0.196305,0.00618419,0.00185833,0.000371522,3.08266e-07,2.45229e-05,1.63922e-08,1,4,?,?
0.196032,0.00593593,0.00192429,0.000381197,3.26067e-07,2.49571e-05,1.64504e-08,1,4,?,?
0.195417,0.00568774,0.00194985,0.000376457,3.2207e-07,2.42409e-05,1.72918e-08,1,4,?,?
0.19523,0.00556437,0.00199202,0.000381959,3.3263e-07,2.44434e-05,1.90454e-08,1,4,?,?
0.194417,0.0051269,0.00202745,0.000376721,3.28576e-07,2.31034e-05,2.08152e-08,1,4,?,?
0.193729,0.0046765,0.0021163,0.000373986,3.31578e-07,2.18071e-05,2.74761e-08,1,4,?,?
0.19346,0.00444764,0.00219116,0.000380739,3.4637e-07,2.17869e-05,3.10538e-08,1,4,?,?
0.193755,0.00436606,0.00231513,0.000411902,4.0075e-07,2.42244e-05,3.45254e-08,1,4,?,?
0.193766,0.00420038,0.0024045,0.000435312,4.43805e-07,2.58746e-05,3.72146e-08,1,4,?,?
0.193624,0.0041559,0.0024086,0.000444345,4.58273e-07,2.66392e-05,3.60209e-08,1,4,?,?
0.193739,0.00421222,0.00240705,0.000453901,4.7306e-07,2.76576e-05,3.62001e-08,1,4,?,?
0.195265,0.00453928,0.00256103,0.000498052,5.61451e-07,3.23e-05,3.42647e-08,1,4,?,?
0.195846,0.00453037,0.00266686,0.00054461,6.54747e-07,3.55931e-05,4.56907e-08,1,4,?,?
0.19563,0.00447891,0.00262944,0.000539289,6.41057e-07,3.53021e-05,3.81165e-08,1,4,?,?
0.19528,0.00451354,0.00253901,0.000512267,5.82908e-07,3.34107e-05,3.91363e-08,1,4,?,?
0.195339,0.00453301,0.00247897,0.000494903,5.46485e-07,3.17254e-05,4.29362e-08,1,4,?,?
0.19513,0.00442269,0.00242493,0.000494345,5.38829e-07,3.09769e-05,5.11004e-08,1,4,?,?
0.194695,0.00421391,0.00240033,0.000499832,5.4488e-07,3.06836e-05,5.33344e-08,1,4,?,?
0.193727,0.00401299,0.00231943,0.000481614,5.06578e-07,2.9038e-05,4.98572e-08,1,4,?,?
0.194605,0.00413635,0.00238749,0.000512055,5.64053e-07,3.16458e-05,4.89145e-08,1,4,?,?
0.194628,0.00415504,0.00239903,0.000517905,5.7502e-07,3.21471e-05,5.113e-08,1,4,?,?
0.194808,0.004542,0.00237566,0.000486042,5.2109e-07,3.22796e-05,3.52097e-08,1,4,?,?
0.196726,0.00509792,0.00258833,0.000515889,5.95973e-07,3.66321e-05,1.38606e-08,1,4,?,?
0.196063,0.00457147,0.00267675,0.000535312,6.40784e-07,3.59458e-05,2.59727e-09,1,3,?,?
0.196126,0.00463439,0.00269577,0.000529758,6.33075e-07,3.58993e-05,-2.44374e-09,1,3,?,?
0.195889,0.00443437,0.00274016,0.000534774,6.47249e-07,3.55199e-05,-1.18476e-08,1,3,?,?
0.195625,0.00431802,0.00273346,0.000549608,6.73598e-07,3.60464e-05,-8.60959e-09,1,3,?,?
0.196222,0.00440852,0.00280288,0.000566855,7.14202e-07,3.76316e-05,-2.10776e-08,1,2,?,?
0.197752,0.0048133,0.00291913,0.000595894,7.85215e-07,4.11758e-05,-3.33491e-08,1,3,?,?
0.199363,0.0049263,0.00313203,0.000659297,9.46345e-07,4.59726e-05,-4.4743e-08,1,3,?,?
0.196804,0.00414868,0.00294325,0.000597426,7.90225e-07,3.81095e-05,-5.60242e-08,1,3,?,?
0.197956,0.00495117,0.00291036,0.000608508,8.08121e-07,4.27608e-05,-5.19588e-08,1,3,?,?
0.197889,0.00528776,0.00278865,0.00060899,7.92806e-07,4.42086e-05,-3.59241e-08,1,3,?,?
0.198925,0.00589048,0.00273901,0.000626207,8.19667e-07,4.74159e-05,-2.70216e-08,1,2,?,?
0.197204,0.00586327,0.00244735,0.000554601,6.46033e-07,4.1481e-05,-1.11396e-08,1,3,?,?
0.197199,0.00597124,0.00231621,0.000524352,5.77803e-07,3.88362e-05,-8.21784e-09,1,4,?,?
0.19547,0.006034,0.00200266,0.000414256,3.77203e-07,3.08854e-05,-9.26648e-09,1,4,?,?
0.198353,0.00774327,0.0016199,0.000369746,2.85835e-07,3.05782e-05,-1.34974e-08,1,4,?,?
0.205213,0.0108666,0.00132582,0.000377453,2.66487e-07,3.68513e-05,-1.67995e-08,1,4,?,?
0.210468,0.0127777,0.00123852,0.000420159,3.02024e-07,4.4907e-05,-2.53965e-08,1,4,?,?
0.213263,0.0138366,0.00121125,0.000467645,3.50471e-07,5.25438e-05,-3.23249e-08,1,4,?,?
0.212523,0.0136588,0.0011525,0.000438763,3.10975e-07,4.86837e-05,-2.53664e-08,1,4,?,?
0.211657,0.0131847,0.00122356,0.000454705,3.38012e-07,4.93105e-05,-2.79007e-08,1,4,?,?
0.210127,0.0124686,0.0012949,0.000498077,3.98689e-07,5.26573e-05,-3.23796e-08,1,4,?,?
0.20838,0.0117354,0.00146008,0.000553602,4.96921e-07,5.70854e-05,-2.81749e-08,1,4,?,?
0.205871,0.0105057,0.00164311,0.000592619,5.84258e-07,5.79896e-05,-2.48294e-08,1,4,?,?
0.204716,0.00983689,0.00176708,0.000616199,6.42481e-07,5.87501e-05,-2.57659e-08,1,4,?,?
0.204654,0.00982398,0.00176036,0.000608693,6.29647e-07,5.77584e-05,-2.34404e-08,1,4,?,?
0.20396,0.00950326,0.00181951,0.000613873,6.48374e-07,5.74512e-05,-2.28493e-08,1,4,?,?
0.203652,0.00927172,0.00191927,0.000641798,7.12125e-07,5.94025e-05,-1.60415e-08,1,4,?,?
0.202795,0.00879146,0.00202322,0.000653154,7.50664e-07,5.92629e-05,-1.61021e-08,1,4,?,?
0.201766,0.00833443,0.0020373,0.000625386,7.05738e-07,5.51666e-05,-1.55527e-08,1,4,?,?
0.200996,0.00812292,0.00197536,0.000590085,6.37009e-07,5.0852e-05,-9.63909e-09,1,4,?,?
0.200915,0.00808257,0.001967,0.00058233,6.23172e-07,4.98164e-05,-9.34035e-09,1,4,?,?
0.200294,0.00777751,0.00201257,0.000595985,6.52691e-07,5.01393e-05,-6.37367e-09,1,4,?,?
0.200076,0.00752501,0.00213207,0.000625199,7.21797e-07,5.22841e-05,-5.5634e-09,1,4,?,?
0.199772,0.00729262,0.00214834,0.000622868,7.20452e-07,5.12845e-05,-9.83345e-09,1,4,?,?
0.19952,0.00731686,0.00210809,0.000601649,6.77548e-07,4.94437e-05,-6.35107e-09,1,4,?,?
0.199911,0.00737405,0.0021317,0.000615463,7.04899e-07,5.07866e-05,-9.43811e-09,1,4,?,?
0.199556,0.0072555,0.0021393,0.000614118,7.03862e-07,5.03334e-05,-7.6254e-09,1,4,?,?
0.199652,0.00722487,0.00218297,0.000627486,7.343e-07,5.15807e-05,-1.18552e-08,1,4,?,?
0.201095,0.00769087,0.00228119,0.000652232,7.95388e-07,5.56554e-05,-1.753e-08,1,4,?,?
0.202798,0.00838239,0.00234369,0.000688082,8.73342e-07,6.17622e-05,-2.8206e-08,1,4,?,?
0.203838,0.00873939,0.00238951,0.000732849,9.68474e-07,6.76772e-05,-5.04529e-08,1,4,?,?
0.202985,0.00841451,0.00232619,0.000725015,9.39135e-07,6.60345e-05,-6.73881e-08,1,4,?,?
0.201391,0.00780735,0.00228904,0.000698171,8.79738e-07,6.14402e-05,-7.11575e-08,1,3,?,?
0.201739,0.00775183,0.00239525,0.000706263,9.14644e-07,6.21132e-05,-8.51302e-08,1,3,?,?
0.201829,0.00746291,0.00255727,0.000739977,1.01333e-06,6.39208e-05,-9.65938e-08,1,3,?,?
0.199528,0.0063842,0.00252601,0.000681948,8.89492e-07,5.43759e-05,-9.95346e-08,1,2,?,?
0.198889,0.00605912,0.00254462,0.000664018,8.57495e-07,5.1554e-05,-9.8561e-08,1,2,?,?
0.198643,0.00595493,0.00253936,0.000653517,8.36021e-07,5.0302e-05,-9.90997e-08,1,3,?,?
0.198659,0.00592765,0.00255489,0.000658955,8.49237e-07,5.06208e-05,-9.91537e-08,1,2,?,?
0.198577,0.00582792,0.00259204,0.000653258,8.44185e-07,4.97095e-05,-9.97446e-08,1,2,?,?
0.198617,0.00571512,0.00265039,0.000658615,8.64309e-07,4.95829e-05,-1.00801e-07,1,2,?,?
0.198625,0.00575942,0.00262946,0.00065567,8.55281e-07,4.95949e-05,-9.83414e-08,1,3,?,?
0.198916,0.00621732,0.00254416,0.000637602,8.07746e-07,5.02257e-05,-8.37548e-08,1,3,?,?
0.199283,0.00638002,0.00255755,0.000636297,8.09206e-07,5.07914e-05,-6.37258e-08,1,3,?,?
0.19855,0.00593979,0.00260758,0.000641602,8.28348e-07,4.94037e-05,-5.0463e-08,1,3,?,?
0.196749,0.00540508,0.00247538,0.000594728,7.20782e-07,4.36267e-05,-3.4418e-08,1,3,?,?
0.195708,0.00530372,0.00232828,0.000536532,5.99376e-07,3.87433e-05,-1.87548e-08,1,4,?,?
0.194816,0.00502409,0.00224503,0.000498373,5.27058e-07,3.46941e-05,-1.0401e-08,1,3,?,?
0.193602,0.00467715,0.00215924,0.000474116,4.79692e-07,3.16997e-05,-3.8859e-09,1,4,?,?
0.193753,0.00489627,0.00210805,0.00046132,4.54925e-07,3.13411e-05,2.21906e-09,1,3,?,?
0.194242,0.00501542,0.00208889,0.000439433,4.20921e-07,2.97217e-05,8.85392e-09,1,4,?,?
0.195203,0.00514743,0.0021879,0.0004496,4.45234e-07,3.02165e-05,2.46392e-08,1,4,?,?
0.193828,0.00460347,0.0021234,0.000435541,4.17736e-07,2.73541e-05,3.05507e-08,1,4,?,?
0.193617,0.00444509,0.00213312,0.000430021,4.10297e-07,2.62469e-05,3.57548e-08,1,4,?,?
0.193764,0.00438668,0.00215793,0.000418457,3.95589e-07,2.4857e-05,4.03763e-08,1,4,?,?
0.193274,0.00423313,0.00210918,0.00039056,3.52032e-07,2.21588e-05,4.15572e-08,1,4,?,?
0.193712,0.00426167,0.00212906,0.000386336,3.47981e-07,2.15904e-05,4.09388e-08,1,4,?,?
0.19359,0.00425498,0.00211274,0.000357517,3.07682e-07,1.91913e-05,4.33429e-08,1,4,?,?
0.193817,0.00416596,0.00213881,0.000337886,2.82759e-07,1.68047e-05,5.05245e-08,1,4,?,?
0.19286,0.00394681,0.00202524,0.000282585,2.0775e-07,1.19768e-05,5.04028e-08,1,4,?,?
0.192783,0.00389452,0.00202931,0.00025944,1.80928e-07,9.89141e-06,5.19829e-08,1,4,?,?
0.192971,0.00383189,0.00209301,0.000255539,1.78268e-07,9.16879e-06,5.60913e-08,1,4,?,?
0.192966,0.00373141,0.00213242,0.000250386,1.73052e-07,8.47197e-06,5.93858e-08,1,4,?,?
0.19249,0.0035637,0.00214889,0.000249034,1.72348e-07,8.28768e-06,5.90338e-08,1,4,?,?
0.192232,0.0034744,0.00214107,0.000248125,1.7118e-07,8.23522e-06,5.83488e-08,1,4,?,?
0.192168,0.00342038,0.00216031,0.000259615,1.85575e-07,9.17899e-06,5.79944e-08,1,4,?,?
0.192242,0.00343734,0.00218429,0.000269201,1.97577e-07,9.82098e-06,5.98026e-08,1,4,?,?
0.192936,0.00356868,0.00224213,0.000272812,2.03704e-07,9.98694e-06,6.34799e-08,1,4,?,?
0.193957,0.00389553,0.00232575,0.000263845,1.9285e-07,8.94672e-06,7.43429e-08,1,4,?,?
0.195421,0.00450254,0.00232119,0.000277062,2.09878e-07,1.07116e-05,7.29312e-08,1,4,?,?
0.195555,0.00473495,0.00226463,0.000312141,2.54247e-07,1.45159e-05,6.50524e-08,1,4,?,?
0.195661,0.00495543,0.00223734,0.000362003,3.20554e-07,1.96802e-05,5.81606e-08,1,4,?,?
0.195747,0.00501749,0.00227671,0.000408682,3.90743e-07,2.435e-05,5.22002e-08,1,4,?,?
0.196539,0.00517774,0.00239163,0.000455925,4.73817e-07,2.90312e-05,4.64395e-08,1,4,?,?
0.196478,0.00527046,0.00239939,0.000484406,5.20574e-07,3.24304e-05,4.1599e-08,1,4,?,?
0.198181,0.00574779,0.00258647,0.000565796,6.83711e-07,4.11496e-05,3.18577e-08,1,4,?,?
0.198773,0.00591572,0.00265063,0.000608548,7.72657e-07,4.58461e-05,1.89049e-08,1,4,?,?
0.200478,0.00620934,0.00289563,0.00066552,9.23848e-07,5.17766e-05,7.15752e-09,1,4,?,?
0.20088,0.00628752,0.00294573,0.000716238,1.04035e-06,5.63523e-05,-4.59123e-09,1,4,?,?
0.201484,0.00618362,0.00308287,0.000789994,1.23264e-06,6.19684e-05,-2.31157e-08,1,3,?,?
0.201862,0.00626047,0.0031151,0.000801731,1.2664e-06,6.34182e-05,-3.90737e-08,1,3,?,?
0.202985,0.00647447,0.00320722,0.000815343,1.31701e-06,6.50549e-05,-6.22789e-08,1,3,?,?
0.204513,0.00664633,0.00340208,0.000860826,1.47061e-06,6.91459e-05,-8.63562e-08,1,3,?,?
0.204546,0.00654573,0.00348288,0.00086527,1.49914e-06,6.91142e-05,-9.42126e-08,1,3,?,?
0.20579,0.00655098,0.00373372,0.000920206,1.70017e-06,7.29942e-05,-1.36971e-07,1,3,?,?
0.207281,0.00643657,0.0041059,0.000936294,1.82389e-06,7.24946e-05,-2.08636e-07,1,3,?,?
